dptm,name,img_name,position,clinic
신경외과,이정환,가톨릭대학교 여의도성모병원 신경외과 이정환.png,임상부교수,"[척추센터]척추 디스크 및 협착, 척추변형, 통증시술, 외상"
신경외과,이정환,가톨릭대학교 여의도성모병원 신경외과 이정환.png,임상부교수,"[척추센터]척추 디스크 및 협착, 척추변형, 통증시술, 외상"
신경외과,조성훈,가톨릭대학교 여의도성모병원 신경외과 조성훈.png,임상조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신경외과,이정환,가톨릭대학교 여의도성모병원 신경외과 이정환.png,임상부교수,"[척추센터]척추 디스크 및 협착, 척추변형, 통증시술, 외상"
신경외과,조성훈,가톨릭대학교 여의도성모병원 신경외과 조성훈.png,임상조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신경외과,김영주,가톨릭대학교 여의도성모병원 신경외과 김영주.png,임상진료조교수,"뇌종양수술(두개저접근 및 내시경수술),항암치료,두부외상"
신경외과,이정환,가톨릭대학교 여의도성모병원 신경외과 이정환.png,임상부교수,"[척추센터]척추 디스크 및 협착, 척추변형, 통증시술, 외상"
신경외과,조성훈,가톨릭대학교 여의도성모병원 신경외과 조성훈.png,임상조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신경외과,김영주,가톨릭대학교 여의도성모병원 신경외과 김영주.png,임상진료조교수,"뇌종양수술(두개저접근 및 내시경수술),항암치료,두부외상"
정형외과,임진형,가톨릭대학교 여의도성모병원 신경외과 임진형.png,조교수,"수부, 수근부(손목), 주관절(팔꿈치) 스포츠 손상, 외상 및 질환, 관절경 수술, 미세수술재건, 말초신경질환, 소아 정형외과"
신경외과,이정환,가톨릭대학교 여의도성모병원 신경외과 이정환.png,임상부교수,"[척추센터]척추 디스크 및 협착, 척추변형, 통증시술, 외상"
신경외과,조성훈,가톨릭대학교 여의도성모병원 신경외과 조성훈.png,임상조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신경외과,김영주,가톨릭대학교 여의도성모병원 신경외과 김영주.png,임상진료조교수,"뇌종양수술(두개저접근 및 내시경수술),항암치료,두부외상"
정형외과,임진형,가톨릭대학교 여의도성모병원 신경외과 임진형.png,조교수,"수부, 수근부(손목), 주관절(팔꿈치) 스포츠 손상, 외상 및 질환, 관절경 수술, 미세수술재건, 말초신경질환, 소아 정형외과"
신경외과,배홍주,가톨릭대학교 여의도성모병원 신경외과 배홍주.png,임상진료조교수,"뇌동맥류의 수술 및 혈관내시술,뇌혈관조영술,경동맥 스텐트,뇌경색 혈전제거술,뇌혈관기형"
신장내과,고은실,가톨릭대학교 여의도성모병원 신장내과 고은실.png,조교수,"당뇨병신장병,노인신장병,사구체질환,신장이식,복막투석요법"
신장내과,고은실,가톨릭대학교 여의도성모병원 신장내과 고은실.png,조교수,"당뇨병신장병,노인신장병,사구체질환,신장이식,복막투석요법"
신장내과,이소영,가톨릭대학교 여의도성모병원 신장내과 이소영.png,임상강사,"급성신부전,고혈압,당뇨병신장병,혈액투석요법"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,황호식,가톨릭대학교 여의도성모병원 안과병원 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,황호식,가톨릭대학교 여의도성모병원 안과병원 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과병원,백지선,가톨릭대학교 여의도성모병원 안과병원 백지선.png,조교수,"성형안과, 눈물길, 눈꺼풀, 소아 성형안과, 갑상선, 안와질환, 의안"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,황호식,가톨릭대학교 여의도성모병원 안과병원 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과병원,백지선,가톨릭대학교 여의도성모병원 안과병원 백지선.png,조교수,"성형안과, 눈물길, 눈꺼풀, 소아 성형안과, 갑상선, 안와질환, 의안"
안과병원,정윤혜,가톨릭대학교 여의도성모병원 안과병원 정윤혜.png,부교수,"녹내장,백내장"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,황호식,가톨릭대학교 여의도성모병원 안과병원 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과병원,백지선,가톨릭대학교 여의도성모병원 안과병원 백지선.png,조교수,"성형안과, 눈물길, 눈꺼풀, 소아 성형안과, 갑상선, 안와질환, 의안"
안과병원,정윤혜,가톨릭대학교 여의도성모병원 안과병원 정윤혜.png,부교수,"녹내장,백내장"
안과병원,황웅주,가톨릭대학교 여의도성모병원 안과병원 황웅주.png,조교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,황호식,가톨릭대학교 여의도성모병원 안과병원 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과병원,백지선,가톨릭대학교 여의도성모병원 안과병원 백지선.png,조교수,"성형안과, 눈물길, 눈꺼풀, 소아 성형안과, 갑상선, 안와질환, 의안"
안과병원,정윤혜,가톨릭대학교 여의도성모병원 안과병원 정윤혜.png,부교수,"녹내장,백내장"
안과병원,황웅주,가톨릭대학교 여의도성모병원 안과병원 황웅주.png,조교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,김민희,가톨릭대학교 여의도성모병원 안과병원 김민희.png,임상진료조교수,"황반변성,포도막,망막 및 유리체수술"
안과병원,박미라,가톨릭대학교 여의도성모병원 안과병원 박미라.png,임상교수,"소아안과,사시 및 약시,신경안과"
안과병원,노영정,가톨릭대학교 여의도성모병원 안과병원 노영정.png,,"황반변성,포도막,망막 및 유리체수술"
안과병원,나경선,가톨릭대학교 여의도성모병원 안과병원 나경선.png,교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,황호식,가톨릭대학교 여의도성모병원 안과병원 황호식.png,교수,"백내장, 각막이식수술(전층각막이식, 부분층각막이식(DALK, DSaEK, DMEK)), 푹스씨각막이상증, 안구건조증"
안과병원,백지선,가톨릭대학교 여의도성모병원 안과병원 백지선.png,조교수,"성형안과, 눈물길, 눈꺼풀, 소아 성형안과, 갑상선, 안와질환, 의안"
안과병원,정윤혜,가톨릭대학교 여의도성모병원 안과병원 정윤혜.png,부교수,"녹내장,백내장"
안과병원,황웅주,가톨릭대학교 여의도성모병원 안과병원 황웅주.png,조교수,"백내장,각막,굴절수술,콘택트렌즈"
안과병원,김민희,가톨릭대학교 여의도성모병원 안과병원 김민희.png,임상진료조교수,"황반변성,포도막,망막 및 유리체수술"
안과병원,이지영,가톨릭대학교 여의도성모병원 안과병원 이지영.png,임상진료조교수,"황반,포도막,망막 및 유리체수술,망막레이저치료"
영상의학과,정소령,가톨릭대학교 여의도성모병원 영상의학과 정소령.png,교수,"신경두경부영상의학 (CT, MRI), 갑상선영상의학 (갑상선결절: 초음파, 조직검사, 에탄올경화치료, 고주파절제치료)"
영상의학과,정소령,가톨릭대학교 여의도성모병원 영상의학과 정소령.png,교수,"신경두경부영상의학 (CT, MRI), 갑상선영상의학 (갑상선결절: 초음파, 조직검사, 에탄올경화치료, 고주파절제치료)"
영상의학과,이상훈,가톨릭대학교 여의도성모병원 영상의학과 이상훈.png,교수,인터벤션 영상의학(혈관조영술 및 중재 영상의학)
영상의학과,정소령,가톨릭대학교 여의도성모병원 영상의학과 정소령.png,교수,"신경두경부영상의학 (CT, MRI), 갑상선영상의학 (갑상선결절: 초음파, 조직검사, 에탄올경화치료, 고주파절제치료)"
영상의학과,이상훈,가톨릭대학교 여의도성모병원 영상의학과 이상훈.png,교수,인터벤션 영상의학(혈관조영술 및 중재 영상의학)
영상의학과,정동진,가톨릭대학교 여의도성모병원 영상의학과 정동진.png,교수,"복부비뇨생식기 영상의학,조직생검,간암의 고주파열치료"
영상의학과,정소령,가톨릭대학교 여의도성모병원 영상의학과 정소령.png,교수,"신경두경부영상의학 (CT, MRI), 갑상선영상의학 (갑상선결절: 초음파, 조직검사, 에탄올경화치료, 고주파절제치료)"
